1.951306343078613281e+00,3.334608793258666992e+00,3.517751932144165039e+00,7.554323673248291016e-01
7.950597763061523438e+00,8.986034393310546875e+00,8.628901481628417969e+00,8.630505561828613281e+00
4.228694915771484375e+01,3.317282104492187500e+01,2.270917510986328125e+01,1.677241516113281250e+01
