-2.541338348388671875e+01,-2.344485855102539062e+01,-2.050814819335937500e+01,-1.995499038696289062e+01
1.293702602386474609e+01,1.151421070098876953e+01,8.841253280639648438e+00,5.156380653381347656e+00
5.499538421630859375e+01,4.944118499755859375e+01,4.716946029663085938e+01,4.815537261962890625e+01
