2.409142255783081055e+00,9.536245346069335938e+00,1.072343063354492188e+01,2.457363700866699219e+01
1.681102943420410156e+01,4.726604461669921875e+00,1.290824508666992188e+01,7.993470191955566406e+00
6.526742553710937500e+01,7.121286773681640625e+01,6.660780334472656250e+01,6.460259246826171875e+01
