-1.757734489440917969e+01,-2.008958053588867188e+01,-1.106892395019531250e+01,-5.506700515747070312e+00
-1.269966793060302734e+01,-9.543988227844238281e+00,1.014557552337646484e+01,1.230249977111816406e+01
5.421280670166015625e+01,7.174025726318359375e+01,5.765665435791015625e+01,6.542786407470703125e+01
