0.064618
0.041893
0.037083
0.032256
0.028348
0.025920
0.024176
0.022917
0.021899
0.021214
0.021546
0.020795
0.020211
0.019775
0.019419
0.019067
0.018745
0.018470
0.018243
0.018000
0.017770
0.017580
0.017419
0.017269
0.017149
0.017060
0.016972
0.016870
0.016776
0.016672
