0.547132
0.403489
0.378752
0.360951
0.347028
0.335408
0.326456
0.318558
0.313182
0.308555
0.308948
0.304455
0.300993
0.298317
0.295724
0.293651
0.291861
0.289769
0.287818
0.286424
0.284909
0.283601
0.282478
0.281364
0.280503
0.279594
0.278767
0.278011
0.277518
0.277075
