nan
-7282.861097
-12936.125977
-16705.724820
-20000.348530
-21173.254122
-22800.962808
-23627.964001
-23864.895683
-24046.693174
-24343.193462
-24240.874928
-24534.774157
-24574.151748
-24489.762685
-24509.656014
-24593.637963
-24613.501203
-24664.274260
-24594.040142
-24691.563775
-24679.951994
-24707.312778
-24735.886472
-24637.917033
-24608.104071
-24702.297841
-24655.892578
-24656.401408
-24701.589001
