nan
-76.188519
7.934490
102.729670
151.074563
166.474681
173.298061
178.285748
184.678807
186.584437
185.812296
185.518633
189.014392
188.133417
186.358570
186.242581
189.582472
188.818441
186.759659
186.920556
189.847003
189.029903
186.961282
187.207477
189.831541
189.094677
187.098748
187.526538
189.912967
189.260941
