0.012979
0.021519
0.027570
0.024304
0.020063
0.017244
0.015393
0.013988
0.012698
0.011707
0.012059
0.011038
0.010161
0.009471
0.008970
0.008487
0.007912
0.007430
0.007116
0.006797
0.006372
0.006034
0.005839
0.005637
0.005310
0.005073
0.004958
0.004815
0.004577
0.004397
